Network,Address,Name,Solidity Version,Txcount,Create Date
mainnet,0xcdf4a95e684c8aeb42077a1312dafc98da64e1fd,GelatoLQTYArbFactory,0.8.14,2,11/16/2022
mainnet,0x55ff5daa42508b52f0e2e646f0ea868e382329d3,BluntDelegateCloner,0.8.17,0,3/17/2023
mainnet,0xcc0df91b86795f21c3d43dbeb3ede0dfcf8dccaf,RegistryFactory,v0.4.24,2,6/16/2018
mainnet,0xb6695340ffdafd5fd46ea1881b6c5e7fff27ec17,ParameterizerFactory,v0.4.24,1,6/16/2018
mainnet,0xceedace70f46091986ca09ac834362b74bc211f4,Create2Deployer,0.8.18,66,3/17/2023
mainnet,0x5662e299147336b31b82ef37a76207d53c97a969,CurveVaultFactory,0.8.7,74,5/24/2022
mainnet,0xd45c62150adf02ab213274569443caee320866fa,TwaliContractFactory,0.8.13,3,5/25/2022
mainnet,0x856523801f13fb8ca62e597ac8b738d40d0df38e,Forward,0.8.17,10,11/15/2022
mainnet,0xe28e054d596576841682e8c993e415b3ccb2ebeb,CollabRoyaltiesRegistry,0.8.4,1366,8/23/2021
mainnet,0x93238e07e22b0f9b56b4ba0a8733fdc88552e2e0,CustomPricingCurve,0.8.3,1,8/24/2021
mainnet,0xee67e75c439a43d39b6b9c8f17f78e75a42f6d62,DefaultPricingCurve,0.8.3,1,8/24/2021
mainnet,0xd4283e5b403deaf35d0af38cd8c63cc4e8144fed,FlaixOptionFactory,0.8.16,1,3/17/2023
mainnet,0x56c1226ab0c2de5ceeeebf8e69bca689f57045ee,WhiteWhaleFactory,0.8.17,2,12/23/2022
mainnet,0xdbac2051301e42bc9bf5b1f0033e54f1c0576480,ProxyFactory,0.7.6,1,2/06/2021
mainnet,0x3083a1c455ff38d39e58dbac5040f465cf73c5c8,OptimismRootGaugeFactory,0.7.1,12,7/14/2022
mainnet,0xc4ef9d048b125e4c2fce0ad2afbd8c5f1f9c26dc,TokenFactory,0.8.16,1,3/18/2023
mainnet,0x41c1fb8d73a522d7629efb5dc8e3092bfef85fa4,BuybackBabyToken,0.8.4,74,2/04/2022
mainnet,0xd9822e155c36fc4e8cb396444096fffe1560769c,PublicSaleProxyFactory,0.7.6,11,5/24/2022
mainnet,0xe3247faecbb97261167f8bf1d333689c22f9414b,Factory,0.8.7,16,2/05/2022
mainnet,0x00e845a5712400b8be463e2f6f5f647559d88aea,AspenERC721DropFactory,0.8.17,2,3/17/2023
mainnet,0x2b26b6a94de871e6d0176b0577f5bc79ea63db3e,AspenERC1155DropFactory,0.8.17,2,3/17/2023
mainnet,0x70969687f4f2115bd1569ed96281c934f7ca2cc4,OperationFactory,0.7.3,55,6/03/2021
mainnet,0x4545511b3f241295bb37dc16b716efbd1fe08ab7,AspenPaymentSplitterFactory,0.8.17,2,3/17/2023
mainnet,0xe774395857a91f7158fb0a79385c4c9f7975b848,ArrowVestingFactory,0.8.11,1,4/01/2022
mainnet,0xd5c2bd6777250188b34d77c82e46838b602b06a3,PercentSplitETH,0.8.10,54,11/16/2021
mainnet,0xc1c524dd222cf60fbf75eec2cafd1c4b0af85c7a,XLARSCPrepaymentFactory,0.8.9,1,12/23/2022
mainnet,0x1e3382ffb93a667b47a2bf005225e4b26cabba15,VaultFactory,0.8.13,6,11/11/2022
mainnet,0x92ddd290ef7f198917a229f9015a110783b5e9eb,OpFactory,0.8.17,5,1/31/2023
mainnet,0x1937e7fa692098abf2f1fa7837cd79077f5f8e22,ConversionPool,0.7.3,2,6/03/2021
mainnet,0x1ef0159071b2a5898024cef4b4f78c171b7f48a8,PercentSplit,0.7.6,34,6/03/2021
mainnet,0xa35e72415bebed1aad8c0308ee1e0eda746773e7,TinyProxyFactory,v0.4.21,2,3/26/2018
mainnet,0xa051591c52c1378bc4a34c57445d181deef100f0,KaliDAOfactory,0.8.11,6,2/06/2022
mainnet,0x467e274c1451ee68dfe64516df2d59335fde6027,DiamondHandFactory,0.8.14,1,7/16/2022
mainnet,0x1fab5413b0ddc1e08025fc589415e699d9e892d1,ERC20RootVaultGovernance,0.8.9,5,2/02/2023
mainnet,0xb5891167796722331b7ea7824f036b3bdcb4531c,BentoBoxV1,0.6.12,16,2/10/2021
mainnet,0x3c4d1e02abc4faa8d17b63ad897ba893cfdb0b37,OwnableERC4626CropFactory,0.8.15,3,2/02/2023
mainnet,0xf1dc500fde233a4055e25e5bbf516372bc4f6871,SDL,0.8.6,8154,11/16/2021
mainnet,0x16240bc4e1e82525c67faf01fa8ffb15e2fc50e6,GelatoLQTYWBTCArbFactory,0.8.14,2,11/16/2022
mainnet,0x65d9e9d1a98c8549dd7080d79c35a9b5b4edde84,WalletFactory,0.8.17,2,11/17/2022
mainnet,0xf16c709efbd2821fc06e1d530cef1719c477facc,OpFactory,0.8.17,5,2/01/2023
mainnet,0xf0e57ae8134bd20acb721a517ad8bf2fba299341,XENWalletManager,0.8.10,8,3/18/2023
mainnet,0xeb25047c8aac03b5da1869c1e1e8392ecdc8edb7,OpFactory,0.8.17,4,2/01/2023
mainnet,0xa0cf0115b4d3fe9fef0a711f28f9a2871fa3dbf2,SmartSplitFactory,0.8.9,14,2/07/2022
mainnet,0x195e916dfe04383359640c01ced2b738c2d412cf,EthAddressWhitelistFactory,0.8.4,2,2/04/2022
mainnet,0x00d3216403ed04c57038c5aabc839728d27061d8,LockerFactory,0.8.12,2,4/03/2022
mainnet,0x4d70631664f1cec37d33f289a3293662d70741c3,Factory,0.8.4,333,2/07/2022
mainnet,0xf18660e9e7c1b6015c0f491f4b5602fb3a626caa,CollectionFactory,0.8.10,14,11/11/2022
mainnet,0x6dc73af30363e7b12a4a6b478eb909f6e3d76c7a,CloneTest2,0.6.12,2,8/30/2021
mainnet,0x9cac8ed3297040626d8aa6317f5e29813a6a8fc6,DeployerP1,0.8.9,1,10/11/2022
mainnet,0x9b014ab119a8aa81722a4cfab39827b523cc4a4a,ProxyFactory,v0.4.23,32,6/08/2018
mainnet,0xf6c2e0adc659007ba7c48446f5a4e4e94dfe08b5,SwapDeployer,0.6.12,20,8/31/2021
mainnet,0x17aa5d761f931493f9e6a2a2fd488fc81704b67a,DonationsRouter,0.8.13,3,10/10/2022
mainnet,0xe19fe7a9aa49585510041ecde274f6926c212c43,TokenFaucetProxyFactory,0.6.12,996,2/17/2021
mainnet,0x9f20521ef789fd2020e708390b1e6c701d8218ba,BondFactory,0.8.9,3,5/27/2022
mainnet,0x1f2f6e2f06d6723638175f285bae0a900d1b5bfa,WorldOTC,0.7.4,37,2/18/2021
mainnet,0x54e0395cfb4f39bef66dbcd5bd93cca4e9273d56,CrucibleFactory,0.7.6,4944,2/18/2021
mainnet,0xdde5bec4815e1cecf336fb973ca578e8d83606e0,SwapDeployer,0.6.12,3,6/07/2021
mainnet,0xe87bd9a9b60d26732ca69988cfa0d94890f2a8fd,ERC721StakingPoolFactory,0.8.13,2,4/05/2022
mainnet,0x439572bc288c94fa178e3a1c136a9c4b3e862351,ERC721Factory,0.8.4,1,7/19/2022
mainnet,0x24acc6a016ba345a33b846e3ea5241285eee8908,ERC1155Factory,0.8.4,1,7/19/2022
mainnet,0x3b2d699110aa1788b2b1cae336e0ba8ff942a390,RareSpaceNFTContractFactory,0.7.3,67,2/09/2022
mainnet,0x007fe70dc9797c4198528ae43d8195fff82bdc95,BondFixedExpiryTeller,0.8.15,74,11/19/2022
mainnet,0x06d6717e8ef0ddd17d144ccd7629bc1a47055877,OwnableAccountWhitelistFactory,0.8.16,5,2/03/2023
mainnet,0xab96419f3b88e650fdcea253f59db53f6ab2c9b1,ClaimTokenFactory,0.8.4,8,7/19/2022
mainnet,0xfcdedc0397603346788b2567fb5e6d9fd2aedf4c,KernelProxy,v0.4.18,0,3/15/2018
mainnet,0x266bfdb2124a68beb6769dc887bd655f78778923,AppProxyUpgradeable,v0.4.18,124,3/15/2018
mainnet,0xe80586ed45f1692727db7bc7b11cc7659874aee9,DAOFactory,v0.4.18,1,3/14/2018
mainnet,0xa01a4ad6aef50c6bd91e28e04be92dbe9f80a27a,BidderFactory,0.8.19,4,3/20/2023
mainnet,0xf81eada23f0dadaae9ddecae669dd3cb1d82ee44,TWFactory,0.8.12,4,11/18/2022
mainnet,0xc40ef4a3e93c49682b186213c26160b58a666d0c,RouterUpgraderV1,0.7.3,2,6/09/2021
mainnet,0xb0cd1bbc2077e6ae32beb10b85554d86e76a02d3,GroupBuyFactory,0.8.4,2,5/28/2022
mainnet,0xe7ac17ce2550f3a0b4fe3616515975eb093cefea,XTokenFactory,0.6.8,2,2/21/2021
mainnet,0x41f6cf6650e2eb5bfae22c1015a3e187be928aa7,StakingPoolFactory,0.8.11,3,2/10/2022
mainnet,0xba1daf11b323dd8c8f84931220918689aaad041a,FeeDistributorFactory,0.8.10,5,12/27/2022
mainnet,0x3f1d224557afa4365155ea77ce4bc32d5dae2174,MetaSwap,0.6.12,9,9/04/2021
mainnet,0x6dbe1a1d329f4e2cfb060e942eb11a332420fc0e,GenArtCollectionFactory,0.8.4,4,11/19/2022
mainnet,0x3b4c5132a61840a6319a71c3ca4e874d7fa632a3,ERC721Factory,0.8.4,7,7/20/2022
mainnet,0x37c946a719c99ea520ea56b3e7adee2f9895a595,ERC1155Factory,0.8.4,4,7/20/2022
mainnet,0xb61c7ab643bb604cb0e46aa4c3a9c39cdbb73ef6,AllPairVault,0.8.3,8,4/06/2022
mainnet,0xf7850fca3e8abf38fd3b24312306de6c1b1b7718,DonationsRouter,0.8.13,5,7/20/2022
mainnet,0x98daf5786d8bfd524620cbeeba25c9b4b5015f52,TenderSwapFactoryV1,0.8.4,1,5/10/2022
mainnet,0x394918c50e0df1b20b41ce06b30fc42c520cc313,PassagePresetFactory,0.8.13,12,12/16/2022
mainnet,0x6ef0f6be2556cfaff90bf0d572d7e38a13d715ad,EditionsFactory,0.8.10,69,2/12/2022
mainnet,0x3b05a5295aa749d78858e33ece3b97bb3ef4f029,InstaVestingFactory,0.7.3,5,6/10/2021
mainnet,0x3e368e34ae2cd9f2617f397ce6b6310fe1caeaed,FlairFactory,0.8.9,42,9/01/2022
mainnet,0x7cc036569e95a4be0b0b904cc87892e3c3bd212d,AuctionHouse,0.8.10,130,9/24/2022
mainnet,0x45ef6d2f14692ce70f586cc7f35bcb167d397d75,LayerrFactory,0.8.13,9,3/22/2023
mainnet,0x65b2fb10c3d759b8d5828f617d146c5ec380ed1d,KaliERC20factory,0.8.11,3,2/12/2022
mainnet,0x20223081512d6f32e993b7bbd101b61f36dc4e6e,GenArtPaymentSplitterFactory,0.8.4,2,11/20/2022
mainnet,0x45fae29fa17b565ecbe07b16e4798918783b02b8,ERC1155Factory,0.8.4,2,4/07/2022
mainnet,0x8bc19f4e7b1a09a138d696921d2ac1a502b9cf2b,ERC721Factory,0.8.4,2,4/07/2022
mainnet,0xedd8b1a266c2245c1f9a47feb3a553ffdce2142f,MintForFree,0.8.10,4,7/20/2022
mainnet,0x702d63c838028d7b5c62181fe17f8961e66ec79a,UniqueCollectionCloneFactoryV2,0.8.13,4,3/21/2023
mainnet,0x809425e88bb8dc67d086be84686e781d1264c8ee,CoinToken,0.8.17,2,12/27/2022
mainnet,0xa0ce57921223e02036ab4b8aab93201c80c71777,MerkleDistributorFactory,0.8.11,1,7/20/2022
mainnet,0xcd8237f2b332e482daeaa609d9664b739e93097d,HStrategy,0.8.9,5,9/01/2022
mainnet,0x383588dd317a7189522b8646b729b4b87794ccd1,AllowlistFactory,0.8.11,1,4/08/2022
mainnet,0x03b47d5603451400f143adc26344d24a235d057b,NFTSetFactory,0.8.7,4,9/06/2021
mainnet,0x4d8dfa455e8a805656c084a619bde606497cabba,REMXCollectionFactory,0.8.4,1,5/30/2022
mainnet,0xc354ce29aa85e864e55277ef47fc6a92532dd6ca,TransparentProxyFactory,0.8.14,3,10/14/2022
mainnet,0x8bd48c45d40724e8424c3aaa4097257a38a98024,KaliDAOfactory,0.8.11,82,2/14/2022
mainnet,0xaa0cb4ca7af641c7d046604bb6adff0805f1dfbf,MultiSigCloneFactory,0.8.7,17,2/14/2022
mainnet,0xb440b53f842b515b17b7113d0a12ef21a5141ff9,IndelibleFactory,0.8.17,6,5/24/2023
mainnet,0xf7512b2b20cf427add8b01d8cdeef97a4b0e2c27,TokenDistributor,0.8.10,105,11/21/2022
mainnet,0xbec0c3cce581eb358eed82d31857eb4cf591d40d,Factory,0.8.16,2,5/24/2023
mainnet,0x43e5234a4aa7effbfffc88be2afc53b97caca736,Factory,0.8.16,3,5/24/2023
mainnet,0x37d69e10f11a6b166e41ff236620f23580981833,XenFTXWitch,0.8.13,9,10/15/2022
mainnet,0xcd6de743664a347fda30c792371ae3b578aa6b83,CreepzAggregator,0.8.13,18,4/08/2022
mainnet,0xa1be6ca1adcfb1a83b069e37afdea5cb08682299,XenFTXWitch,0.8.13,7,10/15/2022
mainnet,0x66807b5598a848602734b82e432dd88dbe13fc8f,ProxyFactory,0.6.12,36,9/08/2021
mainnet,0xf38265a24c7bad831e1410d511270da6df9141c1,Factory,0.8.9,5,2/05/2023
mainnet,0x42fedf28e7032dd76dd705246f448fb61ad4115e,XenFTXWitch,0.8.15,3,10/15/2022
mainnet,0xcf4254cf35eb7f13b7e02ba774f5502f5f5c7a7d,ModuleProxyFactory,0.8.7,1,5/31/2022
mainnet,0x692f55051dc060d94227467ee4fbde72d370728c,YieldSourcePrizePoolProxyFactory,0.6.12,1,3/04/2021
mainnet,0x3fab224830c182972239f6a599a5a5bd64e43d6d,UnsafeTokenListenerDelegatorProxyFactory,0.6.12,1,3/04/2021
mainnet,0xe4e9cdb3e139d7e8a41172c20b6ed17b6750f117,TokenFaucetProxyFactory,0.6.12,5221,3/04/2021
mainnet,0x8bb5af6f10391cdbfb4c6f141a8b31a55b3411b5,TicketProxyFactory,0.6.12,1,3/04/2021
mainnet,0x5ae75894efcc1f8340b58d0efb3d59bf366b6a4e,StakePrizePoolProxyFactory,0.6.12,1,3/04/2021
mainnet,0x6c7330466ae67d1eda70bf3ad50a75e8a269e51f,SingleRandomWinnerProxyFactory,0.6.12,1,3/04/2021
mainnet,0xf273efaed59fed4f41cb9e693eefd9b1191f1522,MultipleWinnersProxyFactory,0.6.12,1,3/04/2021
mainnet,0xa743f8a9d7c2d7e56e6983d0b60ff19ebc0ce727,ControlledTokenProxyFactory,0.6.12,1,3/04/2021
mainnet,0x454f5acbbe96162c0b56c74a37acf79c65d883ac,CompoundPrizePoolProxyFactory,0.6.12,1,3/04/2021
mainnet,0xe6743e49106c674e997caf8a61885bd77bf40f08,RoyaltyPayeeFactory,0.8.4,1,9/02/2022
mainnet,0x4659176e962763e7c8a4ef965ecfd0fdf9f52057,ProxyFactory1967,0.8.8,19,11/25/2021
mainnet,0x76204612cd7f36963d941ffc4c700af2c103fba1,MultipleWinnersProxyFactory,0.6.12,1,3/04/2021
mainnet,0xec0797c9a410c71af3b87443de8cd81bfc7e0a36,BarnPrizePoolProxyFactory,0.6.12,1,3/04/2021
mainnet,0x946e709a144dcdd9251a90173eff4c8c623e7a76,UnsafeTokenListenerDelegatorProxyFactory,0.6.12,1,3/04/2021
mainnet,0x77f7d3b77b944168149dfbc2be26292b56664743,TicketProxyFactory,0.6.12,1,3/04/2021
mainnet,0xf4e1492069953935fa792cfefe6e2213449e1bf4,ControlledTokenProxyFactory,0.6.12,1,3/04/2021
mainnet,0x2ed6c4b5da6378c7897ac67ba9e43102feb694ee,SplitMain,0.8.4,12623,2/15/2022
mainnet,0xa9376f59aff8a8a7673688a588724e1b05136198,EIP2981MultiReceiverRoyaltyOverrideCloneable,0.8.17,1,12/27/2022
mainnet,0x734513f61a65b3745fc7bb574adfe18379355a1c,EIP2981RoyaltyOverrideFactory,0.8.17,6865,12/27/2022
mainnet,0x99ba4b0aa5dd3fa399ce04aca79459ace1c0460c,Factory,0.8.9,34,5/31/2022
mainnet,0x048ceee6acc4e7d6ef12f241bca5492d7db7b3c6,SingleEditionMintableCreator,0.8.6,84,12/16/2021
mainnet,0x3b0f35bdd6da9e3b8513c58af8fdf231f60232e5,AutoRollerFactory,0.8.15,8,11/22/2022
mainnet,0x1b9f04589183341ad9b8cd771983cebeb0c1bc23,ApeTapesContractWizard,0.8.4,4,2/05/2023
mainnet,0xa9ec98203296ed5bc3985490058575e49c40300a,AaveStakingFactory,0.8.8,1,11/28/2021
mainnet,0x2c89e77d53c31ed6b331a19207799b3c11db07ea,CompoundStakingFactory,0.8.8,1,11/28/2021
mainnet,0xeb7d74f6cfc523c69999bd0419f4c25a9c2c2e69,NamelessTokenFactory,0.8.3,15,9/10/2021
mainnet,0xa26e15c895efc0616177b7c1e7270a4c7d51c997,DSProxyFactory,v0.4.23,53,6/22/2018
mainnet,0x7873856c75ec4d12221dc0cfc667422e73a63d41,NFTFactory,0.8.17,5,12/29/2022
mainnet,0x7003102c75587e8d29c56124060463ef319407d0,SwapDeployer,0.6.12,7,6/15/2021
mainnet,0xbc37509a283e2bb67fd151c34e72e826c501e108,SafeMinionSummoner,0.8.0,22,9/11/2021
mainnet,0x3609c33deb75acf9c74c15a26460919fd527a328,OwnableAccountWhitelistFactory,0.8.16,9,11/11/2022
mainnet,0xbd15f2174c7e7a1e3ad016d4f5ba97d9e068c137,ValidatorCloneFactory,0.8.11,1,2/16/2022
mainnet,0x48f597049da8b3c5db0227270163f188eedd5bce,AlbumFactory,0.8.11,15,2/16/2022
mainnet,0x57fbf9e899e17e23d46425e33ee191c8fad27c28,ShellFactory,0.8.9,4,2/17/2022
mainnet,0xa927e6c1c7e6ce336838467fe198aea168a2a4d3,BondingCurve4,0.8.3,1,6/15/2021
mainnet,0xbc99e092aac6f163017338cb47ef8a117ae9a3e2,BarnPrizePoolProxyFactory,0.6.12,1,3/08/2021
mainnet,0x04fa91efbd75700c7a43f7b2fd6c81fb75859d6b,CurvePoolFactory,0.8.4,25,7/25/2022
mainnet,0x7001b3ff0b8a8a32c2c0606f8f067404bef99a41,MainFactory,0.7.6,203,3/08/2021
mainnet,0x91baced76e3e327ba7850ef82a7a8251f6e43fb8,MinimalInitializableProxyFactory,0.5.16,76,3/08/2021
mainnet,0x3f632c8de2598943a09e4df1ef9ca523857385c7,FaucetFactory,0.8.12,3,10/16/2022
mainnet,0x232d9eec9658e07cc5379d0d20397dc9a03490c5,NamelessTokenFactory,0.8.3,7,6/15/2021
mainnet,0x40eaa4b0f00e0150a11a06423ceb136d7ae76ee9,SovereignNFTContractFactory,0.8.15,5,2/06/2023
mainnet,0x777803cbdd89d5d5bc1ddd2151b51b0b07f6bf37,TransparentProxyFactory,0.8.10,3,5/27/2023
mainnet,0x7d55f9981d4e10a193314e001b96f72fcc901e40,DataUnionFactoryMainnet,0.6.6,21,3/09/2021
mainnet,0x44e2e47039616b8e69dc153add52c415f22fab2b,ozERC1967Proxy,0.8.14,8,2/06/2023
mainnet,0x9ea873e3d24d269e3344897a929201dadc462d46,ERC721StakingPoolFactory,0.8.13,5,4/12/2022
mainnet,0x60ab7562c1359629a237c0069cce71a473c32a25,CloneFactory,0.8.4,10,12/02/2021
mainnet,0x1043fbd15c10a3234664cbdd944a16a204f945e6,DSProxyFactory,v0.4.20,1,2/20/2018
mainnet,0xbf515ff38d55737c56d62e8b6a8eea322ec38aa5,AdminUpgradeabilityProxy,0.6.12,284,3/14/2021
mainnet,0x4e1439d26bd53e4904af67875c59bd176220eddb,Factory,0.8.14,4,6/03/2022
mainnet,0x3c0cf24239dcf2f89508531207539356f99c50de,DefiiFactory,0.8.10,8,12/30/2022
mainnet,0xa862351f459ec386aa23e752d5435d268de2ef04,NFTXDungeonWrapper,0.8.2,27,3/15/2021
mainnet,0x6f3d8038ea26ac38c38741e9c1a8aef552b0d80a,AllowlistFactory,0.8.9,37,7/27/2022
mainnet,0xb603f635cb4623f297376536c129024392ddd40c,ERC721Registry,0.8.4,5,2/07/2023
mainnet,0x00000000062c52e29e8029dc2413172f6d619d85,ModuleProxyFactory,0.8.6,46,9/14/2021
mainnet,0xe93103a0a9aa6a7e7605e8b1f2d6e6445fe2769f,DropCreator,0.8.15,4,7/26/2022
mainnet,0x64b3342db643f3fb4da5781b6d09b44ab4668de4,WOWSERC1155,0.7.4,137,3/17/2021
mainnet,0x4c4287b07d293e361281bceee8715c8cdeb64e34,PolygonRootGaugeFactory,0.7.1,18,4/13/2022
mainnet,0xba36ed5b6d783bcdf83ef81684ce1ffac0bc1e79,Shipyard,0.8.14,14,6/05/2022
mainnet,0x93124c923da389bc0f13840fb822ce715ca67ed6,SwapDeployer,0.6.12,5,6/18/2021
mainnet,0xb7113ff8f7a56403cedf02ff103b57f3e6fabd3d,MerkledropFactory,0.8.13,1,11/25/2022
mainnet,0xe69e05f4f2b86aa996d76b43a407a93d3fa84345,FlairFactory,0.8.9,16,7/26/2022
mainnet,0x8f8304ea566affeb96ad0ffb593bbebd8876d124,TeritoriMinter,0.8.4,2567,1/05/2023
mainnet,0x6b2cb32ca785f4722cfd50335823b754d58d4823,DAOFactory,0.4.24,1,1/05/2023
mainnet,0xedf85f0c164d3a02252b6b3df98fd1d15681fcfc,EVMScriptRegistryFactory,0.4.24,1,1/05/2023
mainnet,0x8bd3d1472a656e312e94fb1bbdd599b8c51d18e3,HEXStakeInstanceManager,0.8.9,45293,2/20/2022
mainnet,0x3819f64f282bf135d62168c1e513280daf905e06,Hedron,0.8.9,908537,2/20/2022
mainnet,0x00fa3a3e25455be7a09d03d080bbab05eba308a8,MerkleDistributorFactory,0.8.11,1,9/06/2022
mainnet,0x8ede4d966c4a03af6e32aac230fda5b85a1502f2,AlbumFactory,0.8.11,1,9/06/2022
mainnet,0x63eae8e106e3090e79240d69c739606316231f43,NFTCloner,0.8.7,10,12/04/2021
mainnet,0x50bf29336802be5272aece447e9ed93a15bff9ef,ProxyFactory,0.8.3,2,2/07/2023
mainnet,0x32c8ddd0aa5e56c8d1d9ed254b155d5bdda89c07,ThrTimelockFactoryClone,0.8.7,201,9/15/2021
mainnet,0x2d75ff9fdca31a91f666187dd574f8ea8639a871,DAOFactory,0.4.24,3,7/27/2022
mainnet,0xd44d19d0d1ab4245bb747be73a0b131daa8351fd,EVMScriptRegistryFactory,0.4.24,1,7/27/2022
mainnet,0x0fd206fc7a7dbcd5661157edcb1ffdd0d02a61ff,StreamFactory,0.8.17,2,2/07/2023
mainnet,0x4c2eee88aade2e0d14afeef12f70d09e762ade16,Caller,0.8.17,1,1/05/2023
mainnet,0x4a8fa50b10ac2221d5767ab3f05ff7011a46d500,YieldSourcePrizePoolProxyFactory,0.6.12,1,3/19/2021
mainnet,0x29fd31d37ab8d27f11eab68f96424bf64231ffce,SwapDeployer,0.6.12,5,3/19/2021
mainnet,0x41874749e532a3584b4e04458335397cdf8ccd44,TokenFactory,0.8.15,1,7/27/2022
mainnet,0xea968e6ac95a95c68bf66decc803a1b2848cdc4a,Chocofactory,0.8.0,872,3/19/2021
mainnet,0x6ee86ddec11fbe2ec89eae703f73ca81914dcb39,XLARSCValveFactory,0.8.9,3,11/25/2022
mainnet,0xbb27ed373d5a86290d8734851bb7a5c698b0267c,NoDecimalsFactoryClone,0.8.7,7,9/08/2022
mainnet,0x67dbc95bb98f55fc089bf685342fc4d5802c9992,AccountFactory,0.8.17,1,11/25/2022
mainnet,0xa5bd85ed9fa27ba23bfb702989e7218e44fd4706,Bridge,0.6.12,153,9/16/2021
mainnet,0xa4a0923bde3207f99e4db9b088272fbd64b9d992,PianoKingPrivate,0.8.4,3,12/05/2021
mainnet,0xa38cc56c9291b9c1f52f862dd92326d352e710b8,TitleEscrowFactory,0.8.9,1,11/25/2022
mainnet,0x35f437117432578e1b52ec4b8013b83d496757f1,Deployer,0.8.9,2,7/27/2022
mainnet,0x6864ccf08179c93b93c249ffd4d29291ee1ebba9,YieldsterVaultProxyFactory,0.8.13,149,5/28/2022
mainnet,0x0866fcba276a07c2a7aa8ff0afa2629e78d07501,RaffleClone,0.8.17,1,1/06/2023
mainnet,0x1c2e0a21d243128bab9e244a86cc5fadf4804077,Factory,0.8.16,2,6/01/2023
mainnet,0xad901309d9e9dbc5df19c84f729f429f0189a633,ArbitrumRootGaugeFactory,0.7.1,8,4/14/2022
mainnet,0x822e5828cb9c0e2ad2dc5035577e6d63b672d0e2,TimelessLiquidityGaugeFactory,0.8.15,86,1/06/2023
mainnet,0xf73de69e5b8a947257ae721751dbd7cf4451c11b,MMFactory,0.8.10,8,10/18/2022
mainnet,0xce193abd0efe33214bc2e1ce96984797fb701bfd,Project,0.7.6,22,6/21/2021
mainnet,0x7b579904ae7295013ecacdf9f8b6405758cd6f1b,InitialContributorShareFactory,0.7.6,1,6/21/2021
mainnet,0xfee722c86d2aa3fd1119e62c447f459197857681,ERC1155BurnMiningV1Factory,0.7.6,1,6/21/2021
mainnet,0xe0aa3eb6db377706f46dba4444d31bd4c695cfb8,ERC1155StakeMiningV1Factory,0.7.6,1,6/21/2021
mainnet,0x1447260837c3095fa0aa2692e7fe6b29b714b136,ERC721StakeMiningV1Factory,0.7.6,1,6/21/2021
mainnet,0x2519fcbf3bd0d86a041dff3161cdfe13a6917e00,ERC20StakeMiningV1Factory,0.7.6,1,6/21/2021
mainnet,0xf8ae45d53d8cb30f4b633c1098d1d59eced1845a,ERC20BurnMiningV1Factory,0.7.6,1,6/21/2021
mainnet,0x5d8f31f88dbd4b05c3e5fb60743af281259e64b8,SousChef,0.8.17,1,1/06/2023
mainnet,0x77b8e6e577fd3e90553dbf205d3854a649414741,FlashStrategySushiSwapFactory,0.8.17,1,1/06/2023
mainnet,0xee083e0f0f5de2ff34662f1ef6f76d897d5047ef,FarmingLPTokenFactory,0.8.17,1,1/06/2023
mainnet,0x0d618b3b475349282d4c33fe164930cb50cdb929,DividendTokenWithAntibot,0.8.13,1,2/13/2023
mainnet,0xb4e496f70602fe2ac6ae511d028ba4d194773b29,TransparentProxyFactory,0.8.10,16,2/13/2023
mainnet,0xa1b887b3cc980de0f892661c0dfa7bff2fb4704d,DividendToken,0.8.13,1,2/13/2023
mainnet,0x9f55bf7fd36a14e8e5e94cf818ef6e7a58e5c44f,SweetBathXen,0.8.17,8,11/26/2022
mainnet,0xf5bce5077908a1b7370b9ae04adc565ebd643966,BentoBoxV1,0.6.12,14570,3/23/2021
mainnet,0xf6f859708839e648b9137f0dc1c70d15029cc69a,SummonV2Manager,0.8.4,17,11/27/2022
mainnet,0x4f0070fbbfa810d7f3128e8f09e48ea7dfaa8bf1,LixirFactory,0.7.6,4,9/20/2021
mainnet,0xb34e47da0a612ffc5325790dd8e219d870f84898,MultiSigCloneFactory,0.8.7,5,12/07/2021
mainnet,0x97eb91e466c09aa9ae673e2ad18445cf1b8afea0,GearboxVaultGovernance,0.8.9,5,11/27/2022
mainnet,0xf52fbd056ed1f1ab01d4296fce136d6c0a2bbfaf,MethodNFTFactory,0.7.6,6029,3/24/2021
mainnet,0xd7286673fd2d56ef9b324783835e2594674629d5,YearnVaultGovernance,0.8.9,33,7/29/2022
mainnet,0x8306bec30063f00f5ffd6976f09f6b10e77b27f2,UniV3VaultGovernance,0.8.9,39,7/29/2022
mainnet,0x059525ed9a7a04f82764e3fdbec5c37d2a82f22a,SynapseERC20Factory,0.6.12,2,6/23/2021
mainnet,0x07ca54031c81a76fc943d00ce2423fa8f60c7b17,ECDSAFactory,0.6.12,5,6/23/2021
mainnet,0x973495e81180cd6ead654328a0bebe01c8ad53ea,ERC20RootVaultGovernance,0.8.9,212,7/29/2022
mainnet,0xb1ea4447dc40462ef6ec901e1c6f663e0721755a,TubbiesSweeperFactory,0.8.4,5,2/23/2022
mainnet,0x9220ef478fd8a05edf4f56c9311fe070b42dfdfa,SousChef,0.8.17,1,1/07/2023
mainnet,0x24ee54784de7c8793752c8bb1e63985980f995c3,DefiiFactory,0.8.10,5,2/14/2023
